tweet,label
hehe this is hilarious me and my bro were talking like would deep fakes affect the elections not necessarily at the national levels say at the mca or even the mp level what cha think,neutral
am reliably informed thag the unga prices are coming down how about fuel at 80 bob were it not for elections would these prices come down as they have maybe we should have elections every week so that our problems can be solved,neutral
heri wewe bana me bana i will go and write my name and finish with god bless on the ballot paper i feel very proud when my vote is counted among the spoilt votes honest,neutral
@user  @user wewe uko kwa bedsitter na unapiga kelele ruto bought his way into the iebc period,neutral
@user sawa i hope you wont say the same about the elections when babaa is beaten hands down cos there will be premium tears to be cried i assure and another supreme court challenge kama kawa kama dawa,fake
most uda and tangatanga bloggers shout election was free and fair but if you ask them the components ingredients of a free fair and accountable elections they go mute we are dealing with sprayed iqs,neutral
kenyan politics is so malleable and confusing at the same time from the opposition being told sisi tunakula nyama nyinyi mkimeza mate to odm and the ruling jubilee party in talks to form a coalition ahead of the 2022 general elections words are left people are villagers,neutral
buana some people sent uhuru kenyatta to ichaweri the guy is just about to work for an extended 1 year because the way things are going iebc will be disbanded,neutral
rodgerskipembe mtasema mpaka 9th august elections ni fake na bado,neutral
youth engagement is paramount in ensuring we have a peaceful elections semanacitizen citizen tv kenya,fact
when ruto said wacha na iebc,neutral
@user sijui after elections wasee watakula nini,neutral
@user @user all that so shenanigans it is like the refs going to consult the final score after a match has ended before declaring the winner in 2017 @user won an order for a runoff then he ran off seems he misunderstood the courts instruction yeye na igat,neutral
if you voted for kenya kwanza don't worry raila odinga presidency cares for all it's a mandela moment a joe biden kamala harris moment freedom is here,neutral
@user si atwoli pia yeye atustue ako kwa ballot ya prezzo,fake
@user ooh no you ve a short memory bcoz of your pride baba has clipped your horns the men in black lesson the 2017 elections and you ve now chickened out of the 2022 elections your only hope is in the failing dp,neutral
@user stray ballot is when a voter drops their ballot in the wrong ballot box kama a senate ballot in the mca box wrongly marked ballots are rejected spoilt ballots are not found in the ballot box for this election specifically things changed,fact
pale kwa ballot tu represent wajackoyathe5th,neutral
kenyanwalter tumake sober decisions at the ballotmimindioshida makosa ni yangu,fact
@user  anatag adi iebc,neutral
yaani youre having a great conversation with a potential client seeing how things are going to be fine before elections then their next point is re planning to do all these activities after elections because we dont know whats going to happen heeee,neutral
honored to have my article published a reflection on how social media has shaped the 2022 kenyan electionsocialmedia kenyadecides iebc facebook instagram election2022 tusibleedndiowalead media propaganda clickbait supremecourt petition,neutral
@user @user kwani hizi ni nyuki @user for president,neutral
@user kuna chilchila ward hakuna ballot papers,fact
@user zimbabweans are following kenyan elections like they are a county in kenya give us a governor elect tutashukuru,neutral
justbushka we give up tell deni and madobe to organize for elections immediately,neutral
hii kesi ya elections nani anasema ukweli sasa tumerudi uko kwa results tena haha kila side wako na story yao,fact
josholuga when it all comes down to the ballot or any other forms of election everyone knows very well that it will not be next to impossible to beat baba either way it s done the people will witness a clean process like no other of clean and credible resaults,fake
@user @user what do you mean boring elections ama ulingoja ile kitu na haikufanyika bro it s time to love kenya+kenyans,neutral
@user @user @user @user funny how ignorance can be so damaging someni vijanaa pays well to know your country through and through the undesirable noise from tanga tanga adherents is a very clear sign of desparation with regards to the impending defeat at t,fake
@user @user i don t think if you have an idea on how elections are won you will be in for rude shock with your certified economic criminal housed in kenya kwanza,fake
@user @user the odm party short precise and downright factual now onto elections mungu mbele,neutral
i am an ardent supporter of baba @user in the past two general elections 2013 and 2017 since i became an eligible voter i ve always voted for him and i will do it again come august 9th however i ve a few concerns for some of those people close to baba inner-circle mrxqiycpkt,neutral
baba hasaidiki bana akubali tu yaishe atleast i witnessed the last 5 elections and he failed to clinch power for lack of strategy especially the last 3,neutral
@user @user just the way u hadn t slept since elections waiting for baba to petition,neutral
@user @user @user baba all the way machungu yenu pelekeni kwa shetani goons are costing munyes this elections he has a chance to win but some small unsettled elements are causing mahem all over,neutral
@user bro unapata stress and pressue as if babako alikuwa kwa presidential ballot,neutral
ballot zimefika kwenu,neutral
kwenu pia ni publicholiday ama iebc haikuwatunuku mombasa kenya,neutral
@user you are calling others desperate but i think desperate is your other name how can a court declare somebody to be president and in the first place ass-mio did not show any fraud in the august elections sasa manangoja kupewa jameni,neutral
immediately after handshake 2018 politicians walianza story ya elections za 2022 then came covid so ikiwezakana re run tusifike watu wamalizane round 1 kama wanaume ukipoteza kura jilaumu,neutral
wehliyemohamed hata mzee wa nyororo alisema ruto haezi fika 2022 ati he will not be on the ballot,neutral
@user that s what he is paid to do look for unbiased results hapa ama ungoje citizen tv,fact
1 a major dip is loading i d buy next year during elections 2 buy in big volumes and hold for longer if you need to make money roi ya 4 300 ni ndogo sana,neutral
@user this is sad manze kwani all elections in kenya mpaka msee adedi,neutral
